time,NAV,equity,margin,open_interest,long_exposure,short_exposure,long_unrealised_pnl,short_unrealised_pnl,long_pnl,short_pnl,drawdown
2018-02-19 00:00:00+00:00,996.5619227187502,992.6078990000003,984.6985311171877,627.1379882812499,0.0,627.1379882812499,0.0,3.9540237187499585,45.99075630000027,-53.38285729999981,-0.03069168244531617
2018-02-20 00:00:00+00:00,1000.9958875625002,992.6078990000003,990.3348824843753,622.7040234374999,0.0,622.7040234374999,0.0,8.387988562499958,45.99075630000027,-53.38285729999981,-0.02637897602455841
2018-02-21 00:00:00+00:00,1002.0758875625003,992.6078990000003,994.7796473281252,621.6240234375,0.0,621.6240234375,0.0,9.467988562499958,45.99075630000027,-53.38285729999981,-0.02532851146325632
2018-02-22 00:00:00+00:00,999.8528992812503,992.6078990000003,995.8374174453128,623.84701171875,0.0,623.84701171875,0.0,7.2450002812499585,45.99075630000027,-53.38285729999981,-0.027490706286999567
2018-02-23 00:00:00+00:00,1000.7378992812503,992.6078990000003,993.6232791640628,622.96201171875,0.0,622.96201171875,0.0,8.13000028124996,45.99075630000027,-53.38285729999981,-0.026629908938154867
2018-02-24 00:00:00+00:00,994.2369227187503,992.6078990000003,994.4432693984378,629.46298828125,0.0,629.46298828125,0.0,1.6290237187499588,45.99075630000027,-53.38285729999981,-0.032953099209230174
2018-02-25 00:00:00+00:00,994.2369227187503,992.6078990000003,994.4432693984378,629.46298828125,0.0,629.46298828125,0.0,1.6290237187499588,45.99075630000027,-53.38285729999981,-0.032953099209230174
2018-02-26 00:00:00+00:00,994.2369227187503,992.6078990000003,994.4432693984378,629.46298828125,0.0,629.46298828125,0.0,1.6290237187499588,45.99075630000027,-53.38285729999981,-0.032953099209230174
2018-02-27 00:00:00+00:00,988.7439344375002,992.6078990000003,987.8873629531253,634.9559765624999,0.0,634.9559765624999,0.0,-3.863964562500041,45.99075630000027,-53.38285729999981,-0.03829586728802703
2018-02-28 00:00:00+00:00,990.4419227187502,992.6078990000003,982.4113545546877,633.2579882812499,0.0,633.2579882812499,0.0,-2.165976281250041,45.99075630000027,-53.38285729999981,-0.036644314959361046
2018-03-01 00:00:00+00:00,994.1289344375002,992.6078990000003,984.1462129531252,629.5709765624999,0.0,629.5709765624999,0.0,1.5210354374999588,45.99075630000027,-53.38285729999981,-0.03305813426709048
2018-03-02 00:00:00+00:00,996.1989344375003,992.6078990000003,987.8539246718752,627.5009765625,0.0,627.5009765625,0.0,3.5910354374999587,45.99075630000027,-53.38285729999981,-0.031044743857928214
2018-03-03 00:00:00+00:00,996.1989344375003,992.6078990000003,987.8539246718752,627.5009765625,0.0,627.5009765625,0.0,3.5910354374999587,45.99075630000027,-53.38285729999981,-0.031044743857928214
2018-03-04 00:00:00+00:00,996.1989344375003,992.6078990000003,987.8539246718752,627.5009765625,0.0,627.5009765625,0.0,3.5910354374999587,45.99075630000027,-53.38285729999981,-0.031044743857928214
2018-03-05 00:00:00+00:00,996.1989344375003,992.6078990000003,987.8539246718752,627.5009765625,0.0,627.5009765625,0.0,3.5910354374999587,45.99075630000027,-53.38285729999981,-0.031044743857928214
2018-03-06 00:00:00+00:00,1002.1689344375003,992.6078990000003,989.9836246718753,621.5309765625,0.0,621.5309765625,0.0,9.561035437499958,45.99075630000027,-53.38285729999981,-0.025238009199619826
2018-03-07 00:00:00+00:00,1008.7449110000002,992.6078990000003,996.0193844375003,614.9549999999999,0.0,614.9549999999999,0.0,16.13701199999996,45.99075630000027,-53.38285729999981,-0.018841870000676386
2018-03-08 00:00:00+00:00,1014.4478992812503,992.6078990000003,1002.6523908828127,609.2520117187499,0.0,609.2520117187499,0.0,21.840000281249957,45.99075630000027,-53.38285729999981,-0.013294844923848581
2018-03-09 00:00:00+00:00,1009.1408875625003,992.6078990000003,1008.3023090468753,614.5590234375,0.0,614.5590234375,0.0,16.53298856249996,45.99075630000027,-53.38285729999981,-0.018456722458072172
2018-03-10 00:00:00+00:00,1010.0889344375003,992.6078990000003,1003.0047777968754,613.6109765625,0.0,613.6109765625,0.0,17.48103543749996,45.99075630000027,-53.38285729999981,-0.01753460241673832
2018-03-11 00:00:00+00:00,1010.0889344375003,992.6078990000003,1003.0047777968754,613.6109765625,0.0,613.6109765625,0.0,17.48103543749996,45.99075630000027,-53.38285729999981,-0.01753460241673832
2018-03-12 00:00:00+00:00,1010.0889344375003,992.6078990000003,1003.0047777968754,613.6109765625,0.0,613.6109765625,0.0,17.48103543749996,45.99075630000027,-53.38285729999981,-0.01753460241673832
2018-03-13 00:00:00+00:00,998.4158875625003,992.6078990000003,1003.8360942031253,625.2840234375,0.0,625.2840234375,0.0,5.8079885624999585,45.99075630000027,-53.38285729999981,-0.028888419143224264
2018-03-14 00:00:00+00:00,998.0889344375003,992.6078990000003,992.1597777968753,625.6109765625,0.0,625.6109765625,0.0,5.481035437499958,45.99075630000027,-53.38285729999981,-0.02920643087564967
2018-03-15 00:00:00+00:00,999.0458875625003,992.6078990000003,991.8423942031253,624.6540234375,0.0,624.6540234375,0.0,6.437988562499958,45.99075630000027,-53.38285729999981,-0.028275648149131416
2018-03-16 00:00:00+00:00,1002.0908875625003,992.6078990000003,992.8297973281253,621.6090234375,0.0,621.6090234375,0.0,9.482988562499958,45.99075630000027,-53.38285729999981,-0.02531392167768265
2018-03-17 00:00:00+00:00,1011.9908875625002,992.6078990000003,995.9737973281252,611.7090234374999,0.0,611.7090234374999,0.0,19.382988562499957,45.99075630000027,-53.38285729999981,-0.015684663199080795
2018-03-18 00:00:00+00:00,1011.9908875625002,992.6078990000003,995.9737973281252,611.7090234374999,0.0,611.7090234374999,0.0,19.382988562499957,45.99075630000027,-53.38285729999981,-0.015684663199080795
2018-03-19 00:00:00+00:00,1011.9908875625002,992.6078990000003,995.9737973281252,611.7090234374999,0.0,611.7090234374999,0.0,19.382988562499957,45.99075630000027,-53.38285729999981,-0.015684663199080795
2018-03-20 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1011.9908875625002,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-21 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-22 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-23 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-24 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-25 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-26 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-27 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-28 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-29 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-30 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-03-31 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-01 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-02 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-03 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-04 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-05 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-06 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-07 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-08 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-09 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-10 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-11 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-12 00:00:00+00:00,1015.5951566000003,1015.5951566000003,1015.5951566000003,0.0,0.0,0.0,0.0,0.0,45.99075630000027,-30.395599699999803,-0.01217896237195848
2018-04-13 00:00:00+00:00,1019.9151566562502,1015.5951566000003,1006.1823712484378,941.27853515625,941.27853515625,0.0,4.320000056249937,0.0,45.99075630000027,-30.395599699999803,-0.007977104072038776
2018-04-14 00:00:00+00:00,1021.8905863437503,1015.5951566000003,1010.4826170078128,943.2539648437499,943.2539648437499,0.0,6.295429743749937,0.0,45.99075630000027,-30.395599699999803,-0.006055697701610296
2018-04-15 00:00:00+00:00,1021.8905863437503,1015.5951566000003,1010.4826170078128,943.2539648437499,943.2539648437499,0.0,6.295429743749937,0.0,45.99075630000027,-30.395599699999803,-0.006055697701610296
2018-04-16 00:00:00+00:00,1021.8905863437503,1015.5951566000003,1010.4826170078128,943.2539648437499,943.2539648437499,0.0,6.295429743749937,0.0,45.99075630000027,-30.395599699999803,-0.006055697701610296
2018-04-17 00:00:00+00:00,1026.1880863437502,1015.5951566000003,1012.4150716953128,947.55146484375,947.55146484375,0.0,10.592929743749936,0.0,45.99075630000027,-30.395599699999803,-0.0018757241347626685
2018-04-18 00:00:00+00:00,1028.0196390781252,1015.5951566000003,1016.694256167969,949.383017578125,949.383017578125,0.0,12.424482478124936,0.0,45.99075630000027,-30.395599699999803,-9.426002400647615e-05
2018-04-19 00:00:00+00:00,1025.9946390781254,1015.5951566000003,1018.546058902344,947.358017578125,947.358017578125,0.0,10.399482478124936,0.0,45.99075630000027,-30.395599699999803,-0.0020638810764476156
2018-04-20 00:00:00+00:00,1029.5136039218753,1015.5951566000003,1016.4858692539066,950.8769824218749,950.8769824218749,0.0,13.918447321874936,0.0,45.99075630000027,-30.395599699999803,0.0
2018-04-21 00:00:00+00:00,1029.4011039218753,1015.5951566000003,1020.0059590976565,950.764482421875,950.764482421875,0.0,13.805947321874937,0.0,45.99075630000027,-30.395599699999803,-0.00010927490377143911
2018-04-22 00:00:00+00:00,1029.4011039218753,1015.5951566000003,1020.0059590976565,950.764482421875,950.764482421875,0.0,13.805947321874937,0.0,45.99075630000027,-30.395599699999803,-0.00010927490377143911
2018-04-23 00:00:00+00:00,1029.4011039218753,1015.5951566000003,1020.0059590976565,950.764482421875,950.764482421875,0.0,13.805947321874937,0.0,45.99075630000027,-30.395599699999803,-0.00010927490377143911
2018-04-24 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1029.4011039218753,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-04-25 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-04-26 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-04-27 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-04-28 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-04-29 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-04-30 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-01 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-02 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-03 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-04 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-05 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-06 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-07 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-08 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-09 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-10 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-11 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-12 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-13 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-14 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-15 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-16 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-17 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-18 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-19 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-20 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-21 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-22 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-23 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-24 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-25 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-26 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-27 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-28 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-29 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-30 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-05-31 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-01 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-02 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-03 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-04 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-05 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-06 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-07 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-08 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-09 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-10 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-11 00:00:00+00:00,1035.8155754000004,1035.8155754000004,1035.8155754000004,0.0,0.0,0.0,0.0,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-12 00:00:00+00:00,1036.3256339312504,1035.8155754000004,1025.0286252046878,1078.69501953125,1078.69501953125,0.0,0.5100585312500698,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-13 00:00:00+00:00,1041.9155753375005,1035.8155754000004,1025.4827843218754,1084.2849609375,1084.2849609375,0.0,6.09999993750007,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-14 00:00:00+00:00,1043.3006339312506,1035.8155754000004,1031.058875142188,1085.67001953125,1085.67001953125,0.0,7.48505853125007,0.0,66.21117510000022,-30.395599699999803,0.0
2018-06-15 00:00:00+00:00,1038.4355948687505,1035.8155754000004,1032.492584126563,1080.80498046875,1080.80498046875,0.0,2.62001946875007,0.0,66.21117510000022,-30.395599699999803,-0.004663122885460336
2018-06-16 00:00:00+00:00,1039.4006339312505,1035.8155754000004,1027.617894673438,1081.77001953125,1081.77001953125,0.0,3.58505853125007,0.0,66.21117510000022,-30.395599699999803,-0.0037381363273062407
2018-06-17 00:00:00+00:00,1039.4006339312505,1035.8155754000004,1027.617894673438,1081.77001953125,1081.77001953125,0.0,3.58505853125007,0.0,66.21117510000022,-30.395599699999803,-0.0037381363273062407
2018-06-18 00:00:00+00:00,1039.4006339312505,1035.8155754000004,1027.617894673438,1081.77001953125,1081.77001953125,0.0,3.58505853125007,0.0,66.21117510000022,-30.395599699999803,-0.0037381363273062407
2018-06-19 00:00:00+00:00,1037.6155753375006,1035.8155754000004,1028.6007843218754,1079.9849609375,1079.9849609375,0.0,1.79999993750007,0.0,66.21117510000022,-30.395599699999803,-0.0054491087313234265
2018-06-20 00:00:00+00:00,1028.6756339312506,1035.8155754000004,1026.9051251421881,1071.04501953125,1071.04501953125,0.0,-7.139941468749931,0.0,66.21117510000022,-30.395599699999803,-0.01401801122739832
2018-06-21 00:00:00+00:00,1034.8355948687504,1035.8155754000004,1017.903584126563,1077.2049804687501,1077.2049804687501,0.0,-0.9799805312499302,0.0,66.21117510000022,-30.395599699999803,-0.008113710264512353
2018-06-22 00:00:00+00:00,1031.7405753375006,1035.8155754000004,1024.0944952593754,1074.1099609375,1074.1099609375,0.0,-4.075000062499931,0.0,66.21117510000022,-30.395599699999803,-0.011080275634637204
2018-06-23 00:00:00+00:00,1039.8155753375004,1035.8155754000004,1020.9187257281255,1082.1849609375001,1082.1849609375001,0.0,3.99999993750007,0.0,66.21117510000022,-30.395599699999803,-0.003340416444125194
2018-06-24 00:00:00+00:00,1039.8155753375004,1035.8155754000004,1020.9187257281255,1082.1849609375001,1082.1849609375001,0.0,3.99999993750007,0.0,66.21117510000022,-30.395599699999803,-0.003340416444125194
2018-06-25 00:00:00+00:00,1039.8155753375004,1035.8155754000004,1020.9187257281255,1082.1849609375001,1082.1849609375001,0.0,3.99999993750007,0.0,66.21117510000022,-30.395599699999803,-0.003340416444125194
2018-06-26 00:00:00+00:00,1033.8756339312504,1035.8155754000004,1029.0531251421878,1076.2450195312501,1076.2450195312501,0.0,-1.9399414687499303,0.0,66.21117510000022,-30.395599699999803,-0.00903382945765685
2018-06-27 00:00:00+00:00,1034.5456534625005,1035.8155754000004,1023.1064835406254,1076.9150390625,1076.9150390625,0.0,-1.2699219374999302,0.0,66.21117510000022,-30.395599699999803,-0.008391618085920816
2018-06-28 00:00:00+00:00,1024.7706534625004,1035.8155754000004,1023.8742530718755,1067.1400390625001,1067.1400390625001,0.0,-11.04492193749993,0.0,66.21117510000022,-30.395599699999803,-0.017760921316540945
2018-06-29 00:00:00+00:00,1016.5405753375005,1035.8155754000004,1014.1815538531254,1058.9099609375,1058.9099609375,0.0,-19.27500006249993,0.0,66.21117510000022,-30.395599699999803,-0.02564942234618961
2018-06-30 00:00:00+00:00,1029.0605948687505,1035.8155754000004,1005.826275532813,1071.42998046875,1071.42998046875,0.0,-6.754980531249931,0.0,66.21117510000022,-30.395599699999803,-0.013649027518407908
2018-07-01 00:00:00+00:00,1029.0605948687505,1035.8155754000004,1005.826275532813,1071.42998046875,1071.42998046875,0.0,-6.754980531249931,0.0,66.21117510000022,-30.395599699999803,-0.013649027518407908
2018-07-02 00:00:00+00:00,1029.0605948687505,1035.8155754000004,1005.826275532813,1071.42998046875,1071.42998046875,0.0,-6.754980531249931,0.0,66.21117510000022,-30.395599699999803,-0.013649027518407908
2018-07-03 00:00:00+00:00,1023.3605948687505,1035.8155754000004,1018.4032950640631,1065.72998046875,1065.72998046875,0.0,-12.45498053124993,0.0,66.21117510000022,-30.395599699999803,-0.019112457535240046
2018-07-04 00:00:00+00:00,1027.6206534625005,1035.8155754000004,1012.6606944781255,1069.9900390625,1069.9900390625,0.0,-8.194921937499931,0.0,66.21117510000022,-30.395599699999803,-0.015029206308124654
2018-07-05 00:00:00+00:00,1034.6206534625005,1035.8155754000004,1016.8507530718755,1076.9900390625,1076.9900390625,0.0,-1.1949219374999303,0.0,66.21117510000022,-30.395599699999803,-0.008319730848857176
2018-07-06 00:00:00+00:00,1028.7714551000004,1035.8155754000004,1012.0461784625005,2257.4475,2257.4475,0.0,-7.044120299999941,0.0,66.21117510000022,-30.395599699999803,-0.013926166973083243
2018-07-07 00:00:00+00:00,1035.6140716000004,1035.8155754000004,994.2989738500004,3447.248125,3447.248125,0.0,-0.20150380000006407,0.0,66.21117510000022,-30.395599699999803,-0.007367543046807534
2018-07-08 00:00:00+00:00,1035.6140716000004,1035.8155754000004,994.2989738500004,3447.248125,3447.248125,0.0,-0.20150380000006407,0.0,66.21117510000022,-30.395599699999803,-0.007367543046807534
2018-07-09 00:00:00+00:00,1035.6140716000004,1035.8155754000004,994.2989738500004,3447.248125,3447.248125,0.0,-0.20150380000006407,0.0,66.21117510000022,-30.395599699999803,-0.007367543046807534
2018-07-10 00:00:00+00:00,1064.3570578687504,1035.8155754000004,988.9465999203129,4666.74716796875,4666.74716796875,0.0,28.54148246875009,0.0,66.21117510000022,-30.395599699999803,0.0
2018-07-11 00:00:00+00:00,1111.6189602000009,1052.6876064000005,1017.2838828687504,4707.3175,4707.3175,0.0,58.93135380000025,0.0,83.0832061000003,-30.395599699999803,0.0
2018-07-12 00:00:00+00:00,1115.8591601843757,1086.8582726000006,1088.627530610157,2299.142958984375,2299.142958984375,0.0,29.000887584375125,0.0,117.2538723000005,-30.395599699999803,0.0
2018-07-13 00:00:00+00:00,1129.9932579000008,1129.9932579000008,1115.8591601843757,0.0,0.0,0.0,0.0,0.0,160.38885760000048,-30.395599699999803,0.0
2018-07-14 00:00:00+00:00,1129.9932579000008,1129.9932579000008,1129.9932579000008,0.0,0.0,0.0,0.0,0.0,160.38885760000048,-30.395599699999803,0.0
2018-07-15 00:00:00+00:00,1129.9932579000008,1129.9932579000008,1129.9932579000008,0.0,0.0,0.0,0.0,0.0,160.38885760000048,-30.395599699999803,0.0
2018-07-16 00:00:00+00:00,1129.9932579000008,1129.9932579000008,1129.9932579000008,0.0,0.0,0.0,0.0,0.0,160.38885760000048,-30.395599699999803,0.0
